time,open,high,low,close,volume
2025-12-03,86.98,86.98,86.09,86.62,6491714
2025-12-04,86.62,88.33,86.62,87.43,7409987
2025-12-05,87.43,87.43,86.18,86.27,5090389
2025-12-08,86.62,87.25,85.64,85.64,5307100
2025-12-09,85.64,86.98,84.65,86.89,9995279
2025-12-10,87.07,87.07,85.73,85.73,3909618
2025-12-11,86.0,86.62,85.73,86.09,5211998
2025-12-12,86.09,86.09,83.84,84.02,5546553
2025-12-15,84.2,84.65,83.84,84.11,3544964
2025-12-16,84.2,85.55,82.5,85.1,6319127
2025-12-17,84.65,86.36,84.65,86.0,4987508
2025-12-18,85.64,85.73,84.2,84.65,4132572
2025-12-19,84.29,85.19,83.93,84.2,4506285
2025-12-22,84.38,84.56,83.84,84.02,6169771
2025-12-23,84.29,86.0,83.93,84.29,6027267
2025-12-24,84.38,84.47,83.49,83.93,3914048
2025-12-25,83.93,85.01,83.4,83.4,4583931
2025-12-26,83.13,83.4,81.6,82.95,6644428
2025-12-29,82.95,85.1,82.95,84.56,6316449
2025-12-30,84.74,86.62,84.56,86.54,7290492
2025-12-31,86.8,86.98,85.37,85.91,3098712
2026-01-05,85.82,85.82,83.58,85.19,7052389
2026-01-06,84.92,85.01,83.93,84.29,5412460
2026-01-07,84.38,87.52,84.29,87.43,11454407
2026-01-08,87.97,87.97,86.54,86.54,5596578
2026-01-09,86.18,89.58,86.09,87.34,10078520
2026-01-12,87.88,89.23,87.88,89.23,9107218
2026-01-13,89.4,91.2,87.79,88.69,9442492
2026-01-14,88.78,90.66,87.7,89.49,11927501
2026-01-15,89.49,91.2,88.24,88.33,7428671
2026-01-16,89.23,94.43,89.23,94.43,23987996
2026-01-19,97.48,97.48,94.61,94.87,14761552
2026-01-20,95.14,95.95,93.26,93.35,12255311
2026-01-21,92.54,95.5,90.66,94.16,14561573
2026-01-22,94.61,94.87,92.81,92.81,8120094
2026-01-23,92.9,93.8,90.57,90.57,9446869
2026-01-26,89.85,91.11,87.88,88.33,11219398
2026-01-27,89.31,91.92,88.87,91.56,10605437
2026-01-28,91.83,94.87,91.74,93.71,11978840
2026-01-29,94.16,96.13,92.99,95.14,14286613
2026-01-30,95.41,95.41,93.17,93.71,10861254
2026-02-02,92.63,93.53,91.11,93.53,9362784
2026-02-03,94.07,94.52,92.27,93.17,9116438
2026-02-04,92.45,92.81,91.02,91.38,11665250
2026-02-05,90.75,91.38,88.78,88.78,18118564
2026-02-06,87.88,89.67,86.71,87.52,9796115
2026-02-09,88.6,89.14,87.79,88.78,5123453
2026-02-10,89.58,89.58,87.25,87.7,6143120
2026-02-11,88.06,89.23,87.34,88.42,5525584
2026-02-12,88.78,88.96,88.24,88.6,4137993
2026-02-13,87.97,88.33,86.36,86.36,18546292
2026-02-23,86.8,86.8,83.49,84.74,22701438
2026-02-24,84.29,84.29,82.95,82.95,28627330
2026-02-25,82.68,82.95,79.81,79.9,47840750
2026-02-26,80.71,82.68,80.62,81.15,17593368
2026-02-27,81.6,83.84,80.98,83.31,18758235
2026-03-02,80.8,82.05,80.08,80.35,17330484
2026-03-03,80.8,81.51,78.02,78.02,16602632
2026-03-04,77.93,78.02,75.51,76.31,23868575
2026-03-05,77.57,77.84,75.68,75.68,15982927
2026-03-06,75.68,75.86,73.08,73.17,23821524
2026-03-09,68.15,68.78,68.06,68.06,17766972
2026-03-10,68.51,71.38,68.51,71.29,21164561
2026-03-11,71.74,72.64,70.21,71.92,10701103
2026-03-12,70.66,71.02,69.5,69.68,12780458
2026-03-13,69.14,70.39,68.42,69.05,9078212
2026-03-16,69.14,71.11,69.14,70.12,8696615
2026-03-17,71.2,72.9,70.93,71.2,9265415
2026-03-18,71.74,71.92,70.04,70.48,6387339
2026-03-19,69.68,69.77,68.69,68.87,11647254
2026-03-20,68.6,68.6,66.0,66.9,21498776
2026-03-23,66.09,68.24,64.21,65.55,13214004
2026-03-24,67.7,68.06,66.45,67.61,5216113
2026-03-25,68.33,69.05,67.79,69.05,7459339
2026-03-26,69.05,69.05,66.54,66.54,9779895
2026-03-27,66.81,68.42,66.36,68.24,9105756
2026-03-30,66.72,67.43,65.91,66.36,7850443
2026-03-31,67.17,67.7,66.72,66.99,5661662
2026-04-01,68.06,68.42,67.26,67.52,8562763
2026-04-02,67.43,67.43,66.54,66.99,5253234
2026-04-03,66.99,67.7,66.27,66.36,6367168
2026-04-06,66.36,66.81,65.91,66.27,4621686
2026-04-07,66.81,66.81,66.18,66.36,4738228
2026-04-08,68.15,70.93,67.34,70.93,14672698
2026-04-09,70.93,71.02,70.04,70.21,6305834
2026-04-10,70.48,70.84,69.32,69.68,6135566
2026-04-13,68.96,69.05,68.06,68.15,9589620
2026-04-14,69.05,69.23,68.15,68.33,7119383
2026-04-15,68.96,69.05,67.26,67.34,10094653
2026-04-16,67.79,67.79,66.36,66.45,11361615
2026-04-17,67.26,69.95,67.17,68.15,12391576
2026-04-20,68.42,69.05,68.24,68.96,6906174
2026-04-21,69.05,69.41,67.34,67.34,7170992
2026-04-22,67.7,67.7,66.45,66.9,8183660
2026-04-23,67.26,68.15,66.45,66.63,8007390
2026-04-24,66.36,66.45,65.64,65.82,10525022
2026-04-28,65.82,66.72,65.37,66.72,9542103
2026-04-29,65.82,67.7,65.82,67.7,9185869
2026-05-04,67.17,67.34,66.0,66.09,8328235
2026-05-05,66.09,66.81,65.28,66.63,6864166
2026-05-06,66.54,66.54,65.46,65.73,9488402
2026-05-07,66.27,66.63,65.46,65.46,10219324
2026-05-08,65.64,65.73,64.48,64.48,13514337
2026-05-11,64.3,64.3,62.77,62.77,17004224
2026-05-12,62.86,64.12,62.77,63.31,8577521
2026-05-13,63.31,64.12,62.77,63.4,11580539
2026-05-14,63.76,67.52,63.67,66.27,21629725
2026-05-15,66.54,66.54,65.19,65.37,6422714
2026-05-18,65.37,67.52,64.57,67.17,18371934
2026-05-19,67.26,67.97,66.63,66.81,11329616
2026-05-20,67.08,70.39,65.28,69.68,26047157
2026-05-21,69.68,69.86,67.88,68.6,11846629
2026-05-22,68.87,69.59,67.34,67.34,11705347
2026-05-25,66.9,67.79,65.91,65.91,10480758
2026-05-26,66.0,66.9,66.0,66.81,5124782
2026-05-27,66.81,67.52,65.55,66.0,9205891
2026-05-28,66.18,66.46,64.73,64.73,10693258
2026-05-29,64.73,65.91,64.36,65.09,5471427
2026-06-01,65.64,66.73,65.55,66.27,5994107
2026-06-02,66.36,68.73,66.36,68.0,17419530
2026-06-03,68.27,70.64,68.18,69.55,25354808
2026-06-04,69.73,70.18,68.91,69.18,11331159
2026-06-05,69.09,69.09,67.55,68.18,11249802
2026-06-08,67.0,67.73,66.18,66.27,10952915
2026-06-09,66.73,67.46,66.0,67.0,7803771
2026-06-10,66.82,67.73,66.82,67.46,4752653
2026-06-11,67.18,67.18,66.46,66.46,3530731
2026-06-12,66.91,67.55,66.82,66.82,5706685
2026-06-15,67.64,68.36,66.82,66.91,6442329
2026-06-16,67.0,67.46,66.46,66.55,5845462
2026-06-17,66.64,66.73,65.64,65.73,10690272
2026-06-18,65.73,65.73,65.0,65.09,13707034
2026-06-19,65.09,65.27,64.36,65.0,14351130
2026-06-22,65.0,65.18,63.91,64.18,9304230
2026-06-23,64.46,65.27,64.27,64.36,5766835
2026-06-24,64.55,64.73,63.73,64.36,6006343
2026-06-25,64.55,65.18,64.36,64.55,6614259
2026-06-26,64.82,64.82,63.91,64.36,4356942
2026-06-29,64.27,64.36,63.82,64.0,4644038
2026-06-30,64.09,64.36,63.82,63.82,6102114
2026-07-01,64.0,66.55,63.91,66.27,11660899
2026-07-02,66.27,66.64,65.91,65.91,5717508
2026-07-03,65.91,66.46,65.18,65.73,7509635
2026-07-06,65.82,67.27,65.36,66.36,11233572
2026-07-07,66.36,67.0,65.91,66.55,4574767
2026-07-08,65.82,66.18,65.0,65.55,6762590
2026-07-09,65.27,66.36,65.18,65.55,4454908
2026-07-10,65.46,65.73,64.18,64.18,7967984
2026-07-13,63.91,64.82,63.82,64.09,7770419
2026-07-14,63.91,64.46,63.64,63.91,6645191
2026-07-15,64.0,64.0,60.73,60.73,21371799
2026-07-16,60.64,61.82,58.82,61.82,13098059
2026-07-17,62.09,62.18,60.91,60.91,4018003
2026-07-20,60.82,61.55,60.09,61.0,7380593
2026-07-21,60.46,61.73,58.91,58.91,7578049
2026-07-22,59.09,61.36,58.73,58.73,10093715
2026-07-23,59.09,59.73,58.36,58.82,6310708
2026-07-24,58.46,58.64,57.09,57.18,5838418
2026-07-27,57.36,57.91,56.55,56.55,4478224
2026-07-28,56.27,57.91,55.91,57.27,5420645
2026-07-29,57.27,59.36,56.82,59.18,6130682
2026-07-30,59.27,61.09,58.91,60.91,7593543
2026-07-31,61.09,61.73,60.46,61.0,6274287
2026-08-03,61.27,65.18,61.18,65.18,16340533
2026-08-04,65.82,66.64,64.82,65.0,6618016
2026-08-05,65.64,65.64,63.82,63.91,6907875
2026-08-06,64.0,64.91,64.0,64.27,4647828
2026-08-07,64.64,65.18,63.91,64.36,4319872
2026-08-10,64.46,65.46,64.27,65.27,5271564
2026-08-11,65.09,66.46,64.55,64.73,6962033
2026-08-12,64.73,65.36,64.18,64.36,3700863
2026-08-13,64.55,64.82,62.91,62.91,7485967
2026-08-14,63.0,63.27,61.82,62.09,7159127
2026-08-17,62.18,63.09,62.18,62.55,4132177
2026-08-18,62.55,63.0,62.0,62.73,3401666
2026-08-19,62.73,62.91,62.36,62.64,1832096
2026-08-20,62.82,63.91,62.82,63.46,4484868
2026-08-21,63.55,65.46,63.18,65.46,7056454
2026-08-24,65.91,66.09,64.91,64.91,4637076
2026-08-25,64.91,65.46,64.27,64.27,4713701
2026-08-26,64.27,66.27,64.27,66.0,10189497
2026-08-27,66.0,66.09,65.64,65.64,3557606
2026-08-28,65.64,67.27,65.64,66.55,10229968
2026-09-03,66.36,66.36,65.46,65.64,4121476
2026-09-04,65.91,66.36,65.82,66.18,3564028
2026-09-07,66.36,67.09,65.64,65.82,7044994
2026-09-08,65.82,65.91,65.46,65.64,4285940
2026-09-09,65.73,66.36,65.55,65.82,3690922
2026-09-10,65.73,68.0,65.64,67.73,11978698
2026-09-11,67.64,67.64,66.09,66.09,5679029
2026-09-14,66.18,66.91,65.46,65.82,4881545
2026-09-15,66.09,66.73,65.91,66.09,3991403
2026-09-16,66.18,67.09,65.0,67.09,7767565
2026-09-17,66.64,67.55,66.0,67.55,6644193
2026-09-18,67.73,68.0,65.18,65.18,15529012
2026-09-21,66.5,66.8,65.0,66.4,8488671
2026-09-22,66.6,67.0,66.2,66.6,4905000
