time,open,high,low,close,volume
2024-06-21,65.1,65.76,64.85,64.85,1054201
2024-06-24,64.85,65.26,63.6,63.68,1728655
2024-06-25,63.76,64.26,63.51,63.51,1020013
2024-06-26,63.68,64.01,63.35,63.68,1134629
2024-06-27,63.76,64.76,63.68,63.68,1011267
2024-06-28,63.76,64.26,63.68,63.76,661159
2024-07-01,63.85,64.68,63.76,64.68,792691
2024-07-02,64.93,65.18,64.6,65.1,877417
2024-07-03,65.35,65.35,64.93,65.1,641471
2024-07-04,65.26,66.34,65.1,65.1,1166947
2024-07-05,65.35,66.01,65.26,65.43,752936
2024-07-08,65.51,65.84,65.35,65.51,794488
2024-07-09,65.76,65.76,65.26,65.76,1536625
2024-07-10,65.93,66.34,65.35,65.35,1122444
2024-07-11,65.43,65.68,65.1,65.1,728827
2024-07-12,65.51,66.51,64.68,64.93,1233522
2024-07-15,65.76,66.09,65.18,65.18,1210372
2024-07-16,65.76,65.84,65.18,65.18,908462
2024-07-17,65.6,65.6,64.18,64.93,1574904
2024-07-18,65.01,65.43,64.76,65.01,1132909
2024-07-19,65.01,65.26,64.68,64.76,664109
2024-07-22,64.76,64.76,63.76,64.1,1144264
2024-07-23,64.18,64.35,63.93,63.93,657563
2024-07-24,63.85,64.43,63.51,64.1,1007241
2024-07-25,64.01,64.1,63.6,63.93,491000
2024-07-26,63.76,64.26,63.68,64.26,546309
2024-07-29,64.51,64.51,64.1,64.1,362719
2024-07-30,64.1,64.26,63.93,64.26,631858
2024-07-31,64.43,67.01,64.43,66.51,3190659
2024-08-01,66.68,67.51,65.51,65.68,1424377
2024-08-02,65.01,65.68,64.76,65.68,1396760
2024-08-05,64.93,65.35,63.6,63.68,2103391
2024-08-06,63.93,64.93,63.68,64.35,889502
2024-08-07,64.6,66.18,64.6,66.09,1833582
2024-08-08,66.09,68.59,65.68,68.01,3935363
2024-08-09,68.26,68.43,67.34,67.93,1245266
2024-08-12,67.93,69.34,67.59,68.68,1891401
2024-08-13,68.51,68.51,67.51,67.84,1733588
2024-08-14,68.18,69.34,68.09,68.26,2300224
2024-08-15,68.26,68.84,67.59,67.59,1248976
2024-08-16,67.93,69.17,67.43,68.76,2314337
2024-08-19,68.84,70.51,68.76,70.34,3023679
2024-08-20,70.92,71.67,70.34,70.34,2913347
2024-08-21,70.34,71.17,70.26,70.76,2172929
2024-08-22,71.01,71.09,70.17,70.34,1302471
2024-08-23,70.51,71.09,70.42,70.51,893181
2024-08-26,70.92,71.01,69.84,70.09,1217680
2024-08-27,70.34,70.34,69.09,69.51,1797784
2024-08-28,69.34,70.09,69.34,69.76,846956
2024-08-29,69.76,70.01,69.42,69.42,909559
2024-08-30,69.67,69.92,69.34,69.34,959811
2024-09-04,69.09,70.26,69.01,69.84,1379372
2024-09-05,70.26,70.59,69.34,69.34,902277
2024-09-06,70.34,70.34,69.76,70.01,878935
2024-09-09,69.76,71.09,69.67,70.51,1970503
2024-09-10,70.42,70.92,69.51,70.01,1907904
2024-09-11,69.92,69.92,69.09,69.59,1491908
2024-09-12,69.76,70.09,69.42,69.59,1761490
2024-09-13,69.61,69.61,67.87,67.97,2097827
2024-09-16,67.69,67.69,66.41,66.41,1867152
2024-09-17,66.41,66.96,66.14,66.5,767172
2024-09-18,67.05,67.23,66.69,66.87,780115
2024-09-19,66.96,67.14,66.69,67.14,982241
2024-09-20,67.33,67.51,66.78,66.87,999886
2024-09-23,66.87,67.05,66.69,66.78,553339
2024-09-24,66.78,67.6,66.78,67.42,854422
2024-09-25,67.69,67.69,67.23,67.51,665980
2024-09-26,67.51,68.24,67.51,67.69,1110898
2024-09-27,67.87,67.97,67.23,67.23,536860
2024-09-30,67.23,67.33,66.78,66.96,647886
2024-10-01,67.05,67.42,66.78,66.78,1034022
2024-10-02,67.05,67.69,66.69,66.69,1054613
2024-10-03,67.14,67.14,66.32,66.32,794441
2024-10-04,66.59,67.42,66.32,67.05,868617
2024-10-07,67.23,67.42,66.41,66.69,581788
2024-10-08,67.14,67.14,66.41,66.41,638862
2024-10-09,66.41,66.69,66.14,66.5,548921
2024-10-10,66.96,67.33,66.32,67.05,1047112
2024-10-11,67.23,67.42,66.96,66.96,604336
2024-10-14,67.33,67.33,66.5,66.69,527144
2024-10-15,66.5,66.78,66.23,66.5,597333
2024-10-16,66.41,66.5,65.86,65.86,759380
